; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 25 13:49:23 2019
; Channels (16/16)
; Sample rate: 4 MHz
; Sample count: 38.154112M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
1.12532975,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1253305,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125331,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1253325,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12533325,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12533375,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125335,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125336,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12533775,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12533875,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1253405,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1253415,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12534325,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12534425,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125346,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125347,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12534875,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12534975,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12535125,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1253525,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125354,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125355,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12535675,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12535775,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1253595,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1253605,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12536225,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12536325,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125365,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125366,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12536625,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1253675,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12536875,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12537025,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12537125,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12537175,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125373,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125374,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12537575,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12537675,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12537725,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254485,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12545125,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125453,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12545475,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1254555,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12545625,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254575,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12545825,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12545875,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12546,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125461,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12546275,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12546375,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254655,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1254665,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12546825,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12546925,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125471,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125472,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254725,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12547375,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12547475,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12547525,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254765,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1254775,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125478,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12548125,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12548175,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1254825,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125484,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125485,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12548675,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12548775,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254895,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1254905,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12549225,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12549325,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125495,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125496,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1254975,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12549875,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12550025,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12550125,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12550175,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12550225,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12550325,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125504,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1255045,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12551,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1255105,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12551075,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12551175,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12551325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1255145,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125516,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125517,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12551875,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12551975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1255215,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1255225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125523,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12552425,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12552525,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12552575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125527,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125528,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1255295,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12553075,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12553125,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1255325,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1255335,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12553475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12553525,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125537,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12565175,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12565325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125655,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125656,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256565,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12565775,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12565875,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125659,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256605,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1256615,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12566325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125664,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12566575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12566675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256685,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1256695,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12567125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12567225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125674,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12567675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12567775,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256795,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1256805,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125682,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12568325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12568475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12568575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256875,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1256885,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125689,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12569025,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12569125,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256915,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125693,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125694,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1256945,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12569575,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12569675,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12569825,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1256995,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12569975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12570125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125702,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12570275,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1257745,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1257775,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125779,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12578075,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12578175,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12578225,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1257835,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1257845,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12578475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12578625,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12578725,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125789,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12578975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1257915,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1257925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12579425,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12579525,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125797,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125798,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1257985,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12579975,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125801,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12580125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12580275,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258035,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125804,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12580825,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12580875,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258095,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12581125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12581225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125814,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125815,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258165,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12581775,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12581925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12582025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125822,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125823,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12582475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12582575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12582625,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258275,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258285,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258295,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12583025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12583125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258315,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12583625,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12583675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12583925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12584025,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125842,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125843,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12584475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12584575,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12584725,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258485,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12585,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125851,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12585275,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12585375,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258555,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258565,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125857,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12585825,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1258595,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1258605,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12586125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125863,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1259745,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125976,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12597775,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12597875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12597925,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1259805,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1259815,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12598175,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12598325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12598425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125986,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12598675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1259885,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1259895,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12599125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12599225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.125994,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.125995,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12599675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12599775,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1259995,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1260005,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12600225,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12600325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12600475,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126006,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1260075,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1260085,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12601025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12601125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12601175,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126013,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126014,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12601425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12601575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12601675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1260185,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1260195,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126021,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12602225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126024,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12602475,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12602525,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12609625,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12609925,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12610075,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261035,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126104,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12610525,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12610625,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261065,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126108,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12610875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261105,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261115,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12611325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12611425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126116,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126117,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12611875,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12611975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12612025,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261215,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261225,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126123,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12612425,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12612525,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12612575,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126132,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261325,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12613325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126135,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126136,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12613775,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12613875,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261405,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261415,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126143,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12614425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12614575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12614675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261485,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261495,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12615,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12615125,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12615225,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12615325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126154,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126155,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261555,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126161,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261615,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261625,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126163,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126164,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126165,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261655,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12616675,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12616775,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261695,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261705,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12617225,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12617325,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126175,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126176,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261765,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261775,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12617875,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126179,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12618025,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12618125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12618175,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12618225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126183,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126184,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261845,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12619,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261905,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261915,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126193,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12619425,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12619575,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12619675,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1261985,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1261995,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12620125,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12620225,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.126204,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1.126205,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1.1262055,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12620675,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.12620775,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12620925,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1.1262105,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1.12621125,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
